Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken
ORD-5C6744E5,2024-12-12,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,26,6,Late,Port Congestion,0.78,6.0,4.37,8333.25,8512,Standard Shipping
ORD-B77D881D,2025-03-19,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,,0.29,9.1,4.33,8400.48,1184,Standard Shipping
ORD-DB11B024,2024-07-29,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,28,7,Late,Severe Weather (Typhoon/Storm),0.71,9.7,3.04,5328.02,5193,Standard Shipping
ORD-0AC3D59B,2025-03-14,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.11,4.8,4.22,2685.09,4838,Standard Shipping
ORD-C8DE1107,2025-08-25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,,0.66,9.6,2.61,7030.1,8470,Standard Shipping
ORD-FDAD0252,2024-07-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,26,6,Late,Severe Weather (Typhoon/Storm),0.29,5.7,3.71,4046.47,5228,Standard Shipping
ORD-9D26D1F4,2024-12-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,19,0,On Time,,0.22,0.8,5.05,4188.26,6866,Standard Shipping
ORD-4448744F,2025-05-09,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,,0.16,3.4,3.5,34062.82,5339,Standard Shipping
ORD-ED6A6A22,2025-06-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.62,3.4,4.59,1629.72,2012,Standard Shipping
ORD-A2337929,2025-09-18,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,19,0,On Time,,0.37,0.6,4.02,702.12,1025,Standard Shipping
ORD-9DE5CC21,2024-07-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,,0.12,1.7,3.74,4294.08,7668,Standard Shipping
ORD-69D51A22,2024-12-28,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,24,4,Late,Port Congestion,0.77,7.5,4.34,2452.25,2519,Standard Shipping
ORD-2E888E8C,2025-06-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.63,7.8,3.48,2445.0,3000,Standard Shipping
ORD-738F555B,2024-08-31,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,19,0,On Time,,0.78,2.2,1.9,1819.16,2044,Standard Shipping
ORD-AF217940,2025-03-13,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,2,0,On Time,,0.24,0.1,4.91,53366.5,7825,Standard Shipping
ORD-E4D1A9B4,2024-08-01,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,27,6,Late,Severe Weather (Typhoon/Storm),0.5,4.6,2.83,1062.0,1180,Standard Shipping
ORD-2C54DB57,2024-09-25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,18,0,On Time,,0.81,9.0,2.28,1229.89,1359,Standard Shipping
ORD-D13D41D9,2025-01-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,,0.87,1.3,4.16,9234.06,9876,Standard Shipping
ORD-E1A27370,2025-05-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,,0.69,3.9,2.55,4546.94,5381,Standard Shipping
ORD-3A2ED0ED,2024-07-19,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,25,6,Late,Severe Weather (Typhoon/Storm),0.46,1.3,4.72,3009.94,3436,Standard Shipping
ORD-D9CD0CBA,2024-11-18,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,,0.36,4.1,3.65,6347.8,9335,Standard Shipping
ORD-ECE98A2E,2025-07-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,17,0,On Time,,0.2,1.0,4.05,1781.4,2969,Standard Shipping
ORD-C4F33B73,2025-04-26,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,17,0,On Time,,0.12,4.0,1.93,4373.04,7809,Standard Shipping
ORD-66153C2F,2025-05-31,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,,0.52,2.8,2.91,4914.16,6466,Standard Shipping
ORD-8492B8EE,2025-04-21,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,3,2,0,On Time,,0.33,5.2,3.06,6620.08,905,Standard Shipping
ORD-35A5B2A2,2024-06-18,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,2,0,On Time,,0.9,6.2,4.03,80329.15,7687,Standard Shipping
ORD-6C8AFA75,2024-01-26,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.74,1.1,2.48,590.73,679,Standard Shipping
ORD-A4DA5A2E,2024-12-02,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,,0.15,1.6,3.95,3939.9,6852,Standard Shipping
ORD-ACD1DA4B,2025-02-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,,0.15,9.9,4.31,4414.85,7678,Standard Shipping
ORD-0BD41485,2024-08-01,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,26,7,Late,Severe Weather (Typhoon/Storm),0.31,8.5,4.25,7043.34,8961,Standard Shipping
ORD-151FB70E,2025-08-28,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,28,8,Late,Severe Weather (Typhoon/Storm),0.66,6.3,2.5,8073.58,8106,Standard Shipping
ORD-9984D52C,2025-05-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,17,0,On Time,,0.58,1.6,5.23,5507.88,6972,Standard Shipping
ORD-3F424EBB,2025-04-19,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,20,18,0,On Time,,0.33,7.9,4.07,4929.65,7413,Standard Shipping
ORD-7E9560D4,2025-09-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,21,18,0,On Time,,0.88,1.0,4.7,3069.1,3265,Standard Shipping
ORD-1082BE85,2024-08-08,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,,0.83,3.0,4.24,4680.23,5115,Standard Shipping
ORD-1D26955E,2025-10-01,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,18,0,On Time,,0.63,7.6,5.52,4805.24,5896,Standard Shipping
ORD-70B5FB81,2025-06-25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,16,0,On Time,,0.12,2.0,5.85,4583.6,8185,Standard Shipping
ORD-C7D4678E,2024-12-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,18,0,On Time,,0.23,0.8,2.93,5421.84,8816,Standard Shipping
ORD-4641ABBD,2024-05-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,20,18,0,On Time,,0.16,1.2,3.58,5153.3,8885,Standard Shipping
ORD-7DD29D09,2025-08-09,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,5,2,0,On Time,,0.64,5.3,6.09,36855.72,4086,Standard Shipping
ORD-9773CCC1,2024-05-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.3,0.4,2.36,5889.0,9060,Standard Shipping
ORD-BB32009B,2025-06-15,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,,0.26,8.2,3.2,68752.53,9921,Standard Shipping
ORD-82C71BEE,2025-05-01,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,,0.87,7.1,4.24,36018.07,3502,Standard Shipping
ORD-F1C4993C,2025-03-03,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,3,2,0,On Time,,0.3,9.1,3.62,13728.0,1920,Standard Shipping
ORD-BEDD95EA,2024-01-26,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,17,0,On Time,,0.67,4.7,4.75,7509.15,8993,Standard Shipping
ORD-E122B125,2025-02-28,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,,0.83,9.5,2.93,999.18,1092,Standard Shipping
ORD-2F51B91E,2024-03-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,,0.6,0.5,1.87,6676.0,8345,Standard Shipping
ORD-89CC9DD6,2025-06-29,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.36,3.4,1.98,5811.96,8547,Standard Shipping
ORD-5410B150,2024-09-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.26,6.4,3.61,1566.18,2486,Standard Shipping
ORD-918C866F,2024-01-25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.86,3.0,5.16,7186.11,7727,Standard Shipping
ORD-8191B0CD,2025-01-28,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,,0.19,3.3,5.06,3264.76,5487,Standard Shipping
ORD-5858AEF6,2024-06-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,18,0,On Time,,0.58,9.9,1.89,2030.3,2570,Standard Shipping
ORD-C78AC88E,2025-02-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.32,4.1,5.2,2052.6,3110,Standard Shipping
ORD-E68F737C,2025-11-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,19,0,On Time,,0.71,0.4,3.45,8325.99,9738,Standard Shipping
ORD-F6CBAEA0,2025-07-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.78,4.2,3.94,5422.77,6093,Standard Shipping
ORD-5B6D5FA8,2025-03-13,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.81,2.0,4.42,1178.31,1302,Standard Shipping
ORD-AE2D02E3,2024-03-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,23,3,Late,Port Congestion,0.8,9.8,1.27,8685.27,8773,Standard Shipping
ORD-9E3F4F24,2024-04-25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,,0.75,8.6,2.83,1530.38,1749,Standard Shipping
ORD-4A6C9960,2025-09-08,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,19,17,0,On Time,,0.62,8.1,3.42,3135.51,3871,Standard Shipping
ORD-9185C602,2024-01-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,19,0,On Time,,0.22,9.0,3.76,5670.56,9296,Standard Shipping
ORD-8F49EB87,2024-08-03,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,24,5,Late,Severe Weather (Typhoon/Storm),0.56,8.9,5.77,5655.31,6042,Standard Shipping
ORD-00E37D18,2024-04-20,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,,0.51,1.1,3.93,1439.03,1906,Standard Shipping
ORD-787DA563,2024-04-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,21,2,Late,Port Congestion,0.73,8.0,2.48,8875.59,9328,Standard Shipping
ORD-1E23AFDB,2024-12-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,17,0,On Time,,0.43,8.2,2.56,1389.96,1944,Standard Shipping
ORD-8BCA90F8,2025-06-07,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,19,18,0,On Time,,0.16,9.8,3.82,3267.14,5633,Standard Shipping
ORD-8350D1B4,2024-02-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,,0.46,7.8,4.24,724.89,993,Standard Shipping
ORD-8F0F8119,2024-12-20,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,21,0,On Time,Port Congestion,0.7,6.4,4.72,3005.09,3214,Standard Shipping
ORD-C43D160E,2024-10-29,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,19,18,0,On Time,,0.8,9.8,3.35,5038.2,5598,Standard Shipping
ORD-62CE2C61,2024-04-17,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,,0.18,2.2,4.01,41918.91,6459,Standard Shipping
ORD-ACACA182,2024-05-13,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.69,6.3,2.91,2912.71,3447,Standard Shipping
ORD-45647F02,2025-08-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,,0.26,1.2,4.43,3359.79,5333,Standard Shipping
ORD-52F72E89,2024-09-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.61,4.3,3.91,2035.04,2528,Standard Shipping
ORD-010D0E1E,2025-07-13,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,,0.62,6.3,3.03,1243.35,1535,Standard Shipping
ORD-35EBA634,2024-11-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,22,2,Late,Port Congestion,0.45,6.9,3.55,4270.62,5355,Standard Shipping
ORD-4058F8C5,2024-11-24,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,3,3,0,On Time,,0.15,1.8,1.89,41220.02,6517,Standard Shipping
ORD-BFB2339C,2025-04-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,,0.13,5.3,4.07,4554.46,8061,Standard Shipping
ORD-BD8D2CE3,2025-01-07,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,,0.8,4.9,2.08,6618.6,7354,Standard Shipping
ORD-B3AE4929,2025-01-13,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,,0.31,8.2,3.98,196.5,300,Standard Shipping
ORD-E81D504D,2024-10-28,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,19,18,0,On Time,,0.79,2.5,3.68,5207.11,5818,Standard Shipping
ORD-7A75998C,2024-04-21,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,,0.44,9.1,3.22,2288.16,3178,Standard Shipping
ORD-E1545988,2025-03-29,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,,0.35,6.3,3.88,4874.85,7222,Standard Shipping
ORD-A9E1E1DB,2024-10-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,23,4,Late,Port Congestion,0.29,4.7,3.04,5882.46,8291,Standard Shipping
ORD-B32C630E,2025-11-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,19,0,On Time,,0.54,2.3,2.95,6536.53,8489,Standard Shipping
ORD-3C14637B,2025-02-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,19,0,On Time,,0.12,6.7,2.88,420.56,751,Standard Shipping
ORD-DB1BF74E,2024-10-16,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,2,0,On Time,,0.32,9.1,3.55,57971.1,7985,Standard Shipping
ORD-DA997AC9,2024-03-03,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,17,0,On Time,,0.72,3.2,2.45,7717.64,8974,Standard Shipping
ORD-D06B978E,2024-03-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,,0.56,0.5,4.72,5889.78,7551,Standard Shipping
ORD-93C47C8F,2024-03-26,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,19,0,On Time,,0.58,3.8,5.68,1804.36,2284,Standard Shipping
ORD-474D807E,2024-11-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.34,3.5,2.85,791.94,1182,Standard Shipping
ORD-4E64DF83,2024-07-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,,0.16,2.6,2.73,200.68,346,Standard Shipping
ORD-55F38BCB,2025-12-12,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,,0.16,7.9,2.55,1358.94,2343,Standard Shipping
ORD-761F05DD,2024-03-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.2,5.7,2.95,521.4,869,Standard Shipping
ORD-563E448B,2025-07-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,24,5,Late,Severe Weather (Typhoon/Storm),0.69,0.4,2.7,6392.26,6304,Standard Shipping
ORD-1BFBEC98,2024-01-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.21,1.1,1.29,1000.06,1653,Standard Shipping
ORD-7ACADF0F,2025-05-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,21,18,0,On Time,,0.77,1.9,3.76,3068.3,3467,Standard Shipping
ORD-A21D242F,2025-01-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,,0.81,3.4,1.91,3647.15,4030,Standard Shipping
ORD-75543FB3,2024-08-07,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,,0.43,8.5,4.89,4332.9,6060,Standard Shipping
ORD-F1F54827,2025-01-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,,0.57,5.8,3.08,3096.04,3944,Standard Shipping
ORD-5A6E32CE,2024-07-06,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,23,3,Late,Severe Weather (Typhoon/Storm),0.84,7.9,1.85,7339.39,6648,Standard Shipping
ORD-A4BDA8DE,2024-12-29,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,,0.47,5.0,3.08,3276.63,4458,Standard Shipping
ORD-2F3542E0,2024-03-13,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,5,2,0,On Time,,0.32,8.9,2.62,70225.98,9673,Standard Shipping
ORD-C28A7ABC,2024-05-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.63,5.6,2.14,4309.72,5288,Standard Shipping
ORD-4C5C3C37,2024-05-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,19,18,0,On Time,,0.38,5.8,2.41,2384.64,3456,Standard Shipping
ORD-9C50C5CA,2025-03-13,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,,0.53,9.8,3.93,6153.66,8044,Standard Shipping
ORD-4464FA7C,2026-01-03,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,,0.58,3.0,3.81,4032.16,5104,Standard Shipping
ORD-B5091080,2025-02-08,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,17,0,On Time,,0.75,4.6,5.26,1267.88,1449,Standard Shipping
ORD-D057734E,2024-07-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,,0.35,9.2,2.36,3258.9,4828,Standard Shipping
ORD-90CA14C9,2025-06-20,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,,0.17,3.6,3.46,3829.41,6546,Standard Shipping
ORD-98A55F89,2025-06-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,19,18,0,On Time,,0.51,2.7,3.38,4586.62,6075,Standard Shipping
ORD-7AF376C7,2024-05-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,,0.7,9.8,1.81,3422.1,4026,Standard Shipping
ORD-08DFCE83,2025-04-06,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,,0.61,4.9,2.68,3687.7,4581,Standard Shipping
ORD-2B7BD81B,2025-06-03,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,,0.44,2.1,1.78,1068.48,1484,Standard Shipping
ORD-C0B97554,2025-01-28,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,20,18,0,On Time,,0.49,4.6,3.21,6834.63,9174,Standard Shipping
ORD-C14C0AAB,2025-06-01,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,,0.63,9.7,3.79,7269.8,8920,Standard Shipping
ORD-412BAAD5,2024-01-07,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,,0.44,9.5,3.51,4461.84,6197,Standard Shipping
ORD-37FD8E5D,2024-07-17,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,2,0,On Time,,0.52,5.6,3.64,77330.0,9250,Standard Shipping
ORD-B9A7C9E8,2024-10-26,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,23,2,Late,Port Congestion,0.69,6.3,6.65,9112.82,9804,Standard Shipping
ORD-0729B6D6,2025-08-23,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,3,0,On Time,,0.14,9.5,5.29,35619.87,5681,Standard Shipping
ORD-50534240,2026-01-03,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.58,9.9,3.8,3164.74,4006,Standard Shipping
ORD-01470266,2024-08-21,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,27,8,Late,Severe Weather (Typhoon/Storm),0.45,6.2,3.35,725.58,834,Standard Shipping
ORD-05A60AF8,2025-05-01,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,5,0,On Time,Port Congestion,0.66,2.7,2.6,72595.83,4819,Expedited Air Freight
ORD-88BB82FB,2024-08-21,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,19,23,4,Late,Severe Weather (Typhoon/Storm),0.57,6.4,3.64,10153.82,7186,Expedited Air Freight
ORD-FC86A601,2025-04-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,,0.14,5.4,5.68,3609.24,6332,Standard Shipping
ORD-E5AD5669,2024-06-17,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,,0.36,2.1,3.58,1317.84,1938,Standard Shipping
ORD-CA751F33,2025-07-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,,0.46,9.2,4.6,3007.6,4120,Standard Shipping
ORD-01C0B418,2025-06-24,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,3,2,0,On Time,,0.17,3.5,4.08,5888.02,915,Standard Shipping
ORD-8F62B932,2025-06-03,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.63,9.3,4.51,7757.98,9519,Standard Shipping
ORD-F14D1C21,2025-04-15,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.21,2.7,4.07,5899.35,9751,Standard Shipping
ORD-A71FEF51,2025-10-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,17,0,On Time,,0.32,0.4,3.23,1050.72,1592,Standard Shipping
ORD-EA230AEB,2024-06-03,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,,0.72,9.8,3.59,2248.9,2615,Standard Shipping
ORD-38193B93,2025-10-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,,0.41,7.5,4.43,4404.84,6248,Standard Shipping
ORD-CCC6E9A0,2024-04-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,18,0,On Time,,0.33,1.1,2.56,5896.56,8867,Standard Shipping
ORD-751D4789,2024-10-21,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,2,0,On Time,,0.78,4.8,3.1,18180.03,1857,Standard Shipping
ORD-9A634782,2025-04-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,19,15,0,On Time,,0.77,5.1,5.23,4102.86,4636,Standard Shipping
ORD-F0F8F329,2025-04-11,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,17,0,On Time,,0.11,3.1,4.68,3723.5,6709,Standard Shipping
ORD-D758BB37,2025-02-22,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,17,0,On Time,,0.64,2.2,4.29,3243.1,3955,Standard Shipping
ORD-6BC1F6FB,2024-10-01,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,20,18,0,On Time,,0.6,3.3,4.09,5736.0,7170,Standard Shipping
ORD-8D169A32,2024-06-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,19,0,On Time,,0.52,5.1,3.2,4147.32,5457,Standard Shipping
ORD-FABFF3D5,2024-01-14,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,3,0,On Time,,0.44,9.5,0.98,12870.0,1625,Standard Shipping
ORD-597AB8DD,2024-10-30,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,17,0,On Time,,0.42,5.3,1.83,5250.45,7395,Standard Shipping
ORD-42AB483B,2025-05-01,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,19,0,On Time,,0.36,8.7,3.91,6264.16,9212,Standard Shipping
ORD-3B1E9337,2024-10-12,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,5,3,0,On Time,,0.85,7.5,5.63,83465.53,8203,Standard Shipping
ORD-FFC124B7,2025-03-13,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,,0.87,5.0,5.27,175.78,188,Standard Shipping
ORD-E1AC2374,2025-04-02,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,22,3,Late,Port Congestion,0.77,4.4,2.23,1865.23,1916,Standard Shipping
